Journal_Name,year,e_issn,policy,policy_year,Field,All_Fields,JCR_Abbrev,sum_bar,sum_inf,sum_eligible,n_bar_or_informative,sum_only_bar,sum_only_inf,sum_bar_and_inf,n_articles,p_bar,p_informative,p_eligible,p_only_bar,p_only_inf,p_bar_and_inf
American Journal of Human Genetics,2015,1537-6605,0,,Genetics & Heredity,Genetics & Heredity,AM J HUM GENET,43,31,60,60,29,17,14,126,0.7166666666666667,0.5166666666666667,0.4761904761904761,0.4833333333333333,0.2833333333333333,0.2333333333333333
American Journal of Human Genetics,2016,1537-6605,0,,Genetics & Heredity,Genetics & Heredity,AM J HUM GENET,74,69,120,120,51,46,23,182,0.6166666666666667,0.575,0.6593406593406593,0.425,0.3833333333333333,0.1916666666666666
American Journal of Human Genetics,2017,1537-6605,0,,Genetics & Heredity,Genetics & Heredity,AM J HUM GENET,66,53,93,93,40,27,26,136,0.7096774193548387,0.5698924731182796,0.6838235294117647,0.4301075268817204,0.2903225806451613,0.2795698924731182
American Journal of Human Genetics,2018,1537-6605,0,,Genetics & Heredity,Genetics & Heredity,AM J HUM GENET,58,62,99,99,37,41,21,155,0.5858585858585859,0.6262626262626263,0.6387096774193548,0.3737373737373737,0.4141414141414141,0.2121212121212121
American Journal of Human Genetics,2019,1537-6605,0,,Genetics & Heredity,Genetics & Heredity,AM J HUM GENET,69,85,121,121,36,52,33,185,0.5702479338842975,0.7024793388429752,0.654054054054054,0.2975206611570248,0.4297520661157025,0.2727272727272727
American Journal of Human Genetics,2020,1537-6605,0,,Genetics & Heredity,Genetics & Heredity,AM J HUM GENET,46,77,99,99,22,53,24,141,0.4646464646464646,0.7777777777777778,0.7021276595744681,0.2222222222222222,0.5353535353535354,0.2424242424242424
American Journal of Human Genetics,2021,1537-6605,0,,Genetics & Heredity,Genetics & Heredity,AM J HUM GENET,47,79,100,100,21,53,26,139,0.47,0.79,0.7194244604316546,0.21,0.53,0.26
American Journal of Human Genetics,2022,1537-6605,0,,Genetics & Heredity,Genetics & Heredity,AM J HUM GENET,35,80,94,94,14,59,21,139,0.3723404255319149,0.851063829787234,0.6762589928057554,0.1489361702127659,0.6276595744680851,0.2234042553191489
American Journal of Human Genetics,2023,1537-6605,0,,Genetics & Heredity,Genetics & Heredity,AM J HUM GENET,35,78,87,87,9,52,26,131,0.4022988505747126,0.896551724137931,0.6641221374045801,0.1034482758620689,0.5977011494252874,0.2988505747126437
American Journal of Human Genetics,2024,1537-6605,0,,Genetics & Heredity,Genetics & Heredity,AM J HUM GENET,46,99,111,111,12,65,34,168,0.4144144144144144,0.8918918918918919,0.6607142857142857,0.1081081081081081,0.5855855855855856,0.3063063063063063
American Journal of Human Genetics,2025,1537-6605,0,,Genetics & Heredity,Genetics & Heredity,AM J HUM GENET,41,99,114,114,15,73,26,170,0.3596491228070175,0.868421052631579,0.6705882352941176,0.131578947368421,0.6403508771929824,0.2280701754385964
American Journal of Physiology-Cell Physiology,2010,1522-1563,1,2017,Physiology,Cell Biology; Physiology,AM J PHYSIOL-CELL PH,260,49,265,265,216,5,44,284,0.981132075471698,0.1849056603773584,0.9330985915492958,0.8150943396226416,0.0188679245283018,0.1660377358490566
American Journal of Physiology-Cell Physiology,2011,1522-1563,1,2017,Physiology,Cell Biology; Physiology,AM J PHYSIOL-CELL PH,243,36,246,246,210,3,33,263,0.9878048780487804,0.1463414634146341,0.935361216730038,0.8536585365853658,0.0121951219512195,0.1341463414634146
American Journal of Physiology-Cell Physiology,2012,1522-1563,1,2017,Physiology,Cell Biology; Physiology,AM J PHYSIOL-CELL PH,244,47,253,253,206,9,38,267,0.9644268774703556,0.1857707509881423,0.947565543071161,0.8142292490118577,0.0355731225296442,0.150197628458498
American Journal of Physiology-Cell Physiology,2013,1522-1563,1,2017,Physiology,Cell Biology; Physiology,AM J PHYSIOL-CELL PH,186,31,189,189,158,3,28,202,0.984126984126984,0.164021164021164,0.9356435643564356,0.8359788359788359,0.0158730158730158,0.1481481481481481
American Journal of Physiology-Cell Physiology,2014,1522-1563,1,2017,Physiology,Cell Biology; Physiology,AM J PHYSIOL-CELL PH,175,28,179,179,151,4,24,189,0.9776536312849162,0.1564245810055866,0.9470899470899472,0.8435754189944135,0.0223463687150838,0.1340782122905028
American Journal of Physiology-Cell Physiology,2015,1522-1563,1,2017,Physiology,Cell Biology; Physiology,AM J PHYSIOL-CELL PH,144,34,148,148,114,4,30,153,0.972972972972973,0.2297297297297297,0.9673202614379084,0.7702702702702703,0.027027027027027,0.2027027027027027
American Journal of Physiology-Cell Physiology,2016,1522-1563,1,2017,Physiology,Cell Biology; Physiology,AM J PHYSIOL-CELL PH,145,31,151,151,120,6,25,158,0.9602649006622516,0.2052980132450331,0.9556962025316456,0.7947019867549668,0.0397350993377483,0.1655629139072847
American Journal of Physiology-Cell Physiology,2017,1522-1563,1,2017,Physiology,Cell Biology; Physiology,AM J PHYSIOL-CELL PH,104,30,108,108,78,4,26,111,0.9629629629629628,0.2777777777777778,0.972972972972973,0.7222222222222222,0.037037037037037,0.2407407407407407
American Journal of Physiology-Cell Physiology,2018,1522-1563,1,2017,Physiology,Cell Biology; Physiology,AM J PHYSIOL-CELL PH,110,48,117,117,69,7,41,121,0.9401709401709402,0.4102564102564102,0.9669421487603306,0.5897435897435898,0.0598290598290598,0.3504273504273504
American Journal of Physiology-Cell Physiology,2019,1522-1563,1,2017,Physiology,Cell Biology; Physiology,AM J PHYSIOL-CELL PH,128,91,169,169,78,41,50,174,0.757396449704142,0.5384615384615384,0.971264367816092,0.4615384615384615,0.2426035502958579,0.2958579881656805
American Journal of Physiology-Cell Physiology,2020,1522-1563,1,2017,Physiology,Cell Biology; Physiology,AM J PHYSIOL-CELL PH,64,124,148,148,24,84,40,160,0.4324324324324324,0.8378378378378378,0.925,0.1621621621621621,0.5675675675675675,0.2702702702702703
American Journal of Physiology-Cell Physiology,2021,1522-1563,1,2017,Physiology,Cell Biology; Physiology,AM J PHYSIOL-CELL PH,45,98,102,102,4,57,41,111,0.4411764705882353,0.9607843137254902,0.918918918918919,0.0392156862745098,0.5588235294117647,0.4019607843137255
American Journal of Physiology-Cell Physiology,2022,1522-1563,1,2017,Physiology,Cell Biology; Physiology,AM J PHYSIOL-CELL PH,38,99,108,108,9,70,29,109,0.3518518518518518,0.9166666666666666,0.9908256880733946,0.0833333333333333,0.6481481481481481,0.2685185185185185
American Journal of Physiology-Cell Physiology,2023,1522-1563,1,2017,Physiology,Cell Biology; Physiology,AM J PHYSIOL-CELL PH,46,111,121,121,10,75,36,126,0.3801652892561983,0.9173553719008264,0.9603174603174603,0.0826446280991735,0.6198347107438017,0.2975206611570248
American Journal of Physiology-Cell Physiology,2024,1522-1563,1,2017,Physiology,Cell Biology; Physiology,AM J PHYSIOL-CELL PH,78,167,181,181,14,103,64,186,0.430939226519337,0.9226519337016574,0.9731182795698924,0.0773480662983425,0.569060773480663,0.3535911602209944
American Journal of Physiology-Cell Physiology,2025,1522-1563,1,2017,Physiology,Cell Biology; Physiology,AM J PHYSIOL-CELL PH,73,200,211,211,11,138,62,221,0.3459715639810427,0.9478672985781992,0.9547511312217196,0.0521327014218009,0.6540284360189573,0.2938388625592417
American Journal of Physiology-Endocrinology and Metabolism,2010,1522-1555,1,2017,Physiology,Endocrinology & Metabolism; Physiology,AM J PHYSIOL-ENDOC M,204,30,216,216,186,12,18,232,0.9444444444444444,0.1388888888888889,0.9310344827586208,0.8611111111111112,0.0555555555555555,0.0833333333333333
American Journal of Physiology-Endocrinology and Metabolism,2011,1522-1555,1,2017,Physiology,Endocrinology & Metabolism; Physiology,AM J PHYSIOL-ENDOC M,220,24,223,223,199,3,21,240,0.9865470852017936,0.1076233183856502,0.9291666666666668,0.8923766816143498,0.0134529147982062,0.0941704035874439
American Journal of Physiology-Endocrinology and Metabolism,2012,1522-1555,1,2017,Physiology,Endocrinology & Metabolism; Physiology,AM J PHYSIOL-ENDOC M,248,39,255,255,216,7,32,284,0.9725490196078432,0.1529411764705882,0.897887323943662,0.8470588235294118,0.0274509803921568,0.1254901960784313
American Journal of Physiology-Endocrinology and Metabolism,2013,1522-1555,1,2017,Physiology,Endocrinology & Metabolism; Physiology,AM J PHYSIOL-ENDOC M,247,47,250,250,203,3,44,270,0.988,0.188,0.925925925925926,0.812,0.012,0.176
American Journal of Physiology-Endocrinology and Metabolism,2014,1522-1555,1,2017,Physiology,Endocrinology & Metabolism; Physiology,AM J PHYSIOL-ENDOC M,215,38,223,223,185,8,30,237,0.9641255605381166,0.1704035874439461,0.940928270042194,0.8295964125560538,0.0358744394618834,0.1345291479820627
American Journal of Physiology-Endocrinology and Metabolism,2015,1522-1555,1,2017,Physiology,Endocrinology & Metabolism; Physiology,AM J PHYSIOL-ENDOC M,171,37,176,176,139,5,32,188,0.9715909090909092,0.2102272727272727,0.9361702127659576,0.7897727272727273,0.0284090909090909,0.1818181818181818
American Journal of Physiology-Endocrinology and Metabolism,2016,1522-1555,1,2017,Physiology,Endocrinology & Metabolism; Physiology,AM J PHYSIOL-ENDOC M,148,31,155,155,124,7,24,165,0.9548387096774194,0.2,0.9393939393939394,0.8,0.0451612903225806,0.1548387096774193
American Journal of Physiology-Endocrinology and Metabolism,2017,1522-1555,1,2017,Physiology,Endocrinology & Metabolism; Physiology,AM J PHYSIOL-ENDOC M,98,29,104,104,75,6,23,112,0.9423076923076924,0.2788461538461538,0.9285714285714286,0.7211538461538461,0.0576923076923076,0.2211538461538461
American Journal of Physiology-Endocrinology and Metabolism,2018,1522-1555,1,2017,Physiology,Endocrinology & Metabolism; Physiology,AM J PHYSIOL-ENDOC M,128,60,147,147,87,19,41,164,0.8707482993197279,0.4081632653061224,0.8963414634146342,0.5918367346938775,0.1292517006802721,0.2789115646258503
American Journal of Physiology-Endocrinology and Metabolism,2019,1522-1555,1,2017,Physiology,Endocrinology & Metabolism; Physiology,AM J PHYSIOL-ENDOC M,149,92,182,182,90,33,59,194,0.8186813186813187,0.5054945054945055,0.9381443298969072,0.4945054945054945,0.1813186813186813,0.3241758241758242
American Journal of Physiology-Endocrinology and Metabolism,2020,1522-1555,1,2017,Physiology,Endocrinology & Metabolism; Physiology,AM J PHYSIOL-ENDOC M,96,105,153,153,48,57,48,170,0.6274509803921569,0.6862745098039216,0.9,0.3137254901960784,0.3725490196078431,0.3137254901960784
American Journal of Physiology-Endocrinology and Metabolism,2021,1522-1555,1,2017,Physiology,Endocrinology & Metabolism; Physiology,AM J PHYSIOL-ENDOC M,75,98,135,135,37,60,38,145,0.5555555555555556,0.725925925925926,0.9310344827586208,0.2740740740740741,0.4444444444444444,0.2814814814814815
American Journal of Physiology-Endocrinology and Metabolism,2022,1522-1555,1,2017,Physiology,Endocrinology & Metabolism; Physiology,AM J PHYSIOL-ENDOC M,25,64,71,71,7,46,18,77,0.352112676056338,0.9014084507042254,0.922077922077922,0.0985915492957746,0.647887323943662,0.2535211267605634
American Journal of Physiology-Endocrinology and Metabolism,2023,1522-1555,1,2017,Physiology,Endocrinology & Metabolism; Physiology,AM J PHYSIOL-ENDOC M,30,76,84,84,8,54,22,99,0.3571428571428571,0.9047619047619048,0.8484848484848485,0.0952380952380952,0.6428571428571429,0.2619047619047619
American Journal of Physiology-Endocrinology and Metabolism,2024,1522-1555,1,2017,Physiology,Endocrinology & Metabolism; Physiology,AM J PHYSIOL-ENDOC M,38,91,101,101,10,63,28,111,0.3762376237623762,0.900990099009901,0.90990990990991,0.099009900990099,0.6237623762376238,0.2772277227722772
American Journal of Physiology-Endocrinology and Metabolism,2025,1522-1555,1,2017,Physiology,Endocrinology & Metabolism; Physiology,AM J PHYSIOL-ENDOC M,39,111,125,125,14,86,25,138,0.312,0.888,0.9057971014492754,0.112,0.688,0.2
American Journal of Physiology-Gastrointestinal and Liver Physiology,2010,1522-1547,1,2017,Physiology,Gastroenterology & Hepatology; Physiology,AM J PHYSIOL-GASTR L,219,26,227,227,201,8,18,246,0.9647577092511012,0.1145374449339207,0.9227642276422764,0.8854625550660793,0.0352422907488986,0.079295154185022
American Journal of Physiology-Gastrointestinal and Liver Physiology,2011,1522-1547,1,2017,Physiology,Gastroenterology & Hepatology; Physiology,AM J PHYSIOL-GASTR L,189,36,197,197,161,8,28,207,0.9593908629441624,0.182741116751269,0.9516908212560388,0.817258883248731,0.0406091370558375,0.1421319796954314
American Journal of Physiology-Gastrointestinal and Liver Physiology,2012,1522-1547,1,2017,Physiology,Gastroenterology & Hepatology; Physiology,AM J PHYSIOL-GASTR L,236,58,246,246,188,10,48,266,0.959349593495935,0.2357723577235772,0.924812030075188,0.7642276422764228,0.040650406504065,0.1951219512195122
American Journal of Physiology-Gastrointestinal and Liver Physiology,2013,1522-1547,1,2017,Physiology,Gastroenterology & Hepatology; Physiology,AM J PHYSIOL-GASTR L,179,42,182,182,140,3,39,194,0.9835164835164836,0.2307692307692307,0.9381443298969072,0.7692307692307693,0.0164835164835164,0.2142857142857142
American Journal of Physiology-Gastrointestinal and Liver Physiology,2014,1522-1547,1,2017,Physiology,Gastroenterology & Hepatology; Physiology,AM J PHYSIOL-GASTR L,154,53,162,162,109,8,45,176,0.9506172839506172,0.3271604938271605,0.9204545454545454,0.6728395061728395,0.0493827160493827,0.2777777777777778
American Journal of Physiology-Gastrointestinal and Liver Physiology,2015,1522-1547,1,2017,Physiology,Gastroenterology & Hepatology; Physiology,AM J PHYSIOL-GASTR L,135,51,141,141,90,6,45,149,0.9574468085106383,0.3617021276595745,0.9463087248322148,0.6382978723404256,0.0425531914893617,0.3191489361702128
American Journal of Physiology-Gastrointestinal and Liver Physiology,2016,1522-1547,1,2017,Physiology,Gastroenterology & Hepatology; Physiology,AM J PHYSIOL-GASTR L,161,63,172,172,109,11,52,182,0.936046511627907,0.3662790697674418,0.945054945054945,0.6337209302325582,0.063953488372093,0.3023255813953488
American Journal of Physiology-Gastrointestinal and Liver Physiology,2017,1522-1547,1,2017,Physiology,Gastroenterology & Hepatology; Physiology,AM J PHYSIOL-GASTR L,79,37,92,92,55,13,24,98,0.8586956521739131,0.4021739130434782,0.9387755102040816,0.5978260869565217,0.1413043478260869,0.2608695652173913
American Journal of Physiology-Gastrointestinal and Liver Physiology,2018,1522-1547,1,2017,Physiology,Gastroenterology & Hepatology; Physiology,AM J PHYSIOL-GASTR L,119,55,127,127,72,8,47,132,0.937007874015748,0.4330708661417323,0.9621212121212122,0.5669291338582677,0.0629921259842519,0.3700787401574803
American Journal of Physiology-Gastrointestinal and Liver Physiology,2019,1522-1547,1,2017,Physiology,Gastroenterology & Hepatology; Physiology,AM J PHYSIOL-GASTR L,101,66,128,128,62,27,39,137,0.7890625,0.515625,0.9343065693430656,0.484375,0.2109375,0.3046875
American Journal of Physiology-Gastrointestinal and Liver Physiology,2020,1522-1547,1,2017,Physiology,Gastroenterology & Hepatology; Physiology,AM J PHYSIOL-GASTR L,82,74,116,116,42,34,40,130,0.7068965517241379,0.6379310344827587,0.8923076923076924,0.3620689655172414,0.293103448275862,0.3448275862068966
American Journal of Physiology-Gastrointestinal and Liver Physiology,2021,1522-1547,1,2017,Physiology,Gastroenterology & Hepatology; Physiology,AM J PHYSIOL-GASTR L,51,81,104,104,23,53,28,123,0.4903846153846153,0.7788461538461539,0.8455284552845529,0.2211538461538461,0.5096153846153846,0.2692307692307692
American Journal of Physiology-Gastrointestinal and Liver Physiology,2022,1522-1547,1,2017,Physiology,Gastroenterology & Hepatology; Physiology,AM J PHYSIOL-GASTR L,24,67,78,78,11,54,13,84,0.3076923076923077,0.8589743589743589,0.9285714285714286,0.141025641025641,0.6923076923076923,0.1666666666666666
American Journal of Physiology-Gastrointestinal and Liver Physiology,2023,1522-1547,1,2017,Physiology,Gastroenterology & Hepatology; Physiology,AM J PHYSIOL-GASTR L,27,64,67,67,3,40,24,71,0.4029850746268656,0.9552238805970148,0.943661971830986,0.044776119402985,0.5970149253731343,0.3582089552238806
American Journal of Physiology-Gastrointestinal and Liver Physiology,2024,1522-1547,1,2017,Physiology,Gastroenterology & Hepatology; Physiology,AM J PHYSIOL-GASTR L,42,97,105,105,8,63,34,113,0.4,0.923809523809524,0.9292035398230089,0.0761904761904762,0.6,0.3238095238095238
American Journal of Physiology-Gastrointestinal and Liver Physiology,2025,1522-1547,1,2017,Physiology,Gastroenterology & Hepatology; Physiology,AM J PHYSIOL-GASTR L,36,79,95,95,16,59,20,99,0.3789473684210526,0.8315789473684211,0.9595959595959596,0.1684210526315789,0.6210526315789474,0.2105263157894736
American Journal of Physiology-Heart and Circulatory Physiology,2010,1522-1539,1,2017,Physiology,Cardiac & Cardiovascular Systems; Peripheral Vascular Disease; Physiology,AM J PHYSIOL-HEART C,372,59,388,388,329,16,43,453,0.9587628865979382,0.152061855670103,0.8565121412803532,0.8479381443298969,0.0412371134020618,0.1108247422680412
American Journal of Physiology-Heart and Circulatory Physiology,2011,1522-1539,1,2017,Physiology,Cardiac & Cardiovascular Systems; Peripheral Vascular Disease; Physiology,AM J PHYSIOL-HEART C,386,56,404,404,348,18,38,469,0.9554455445544554,0.1386138613861386,0.8614072494669509,0.8613861386138614,0.0445544554455445,0.094059405940594
American Journal of Physiology-Heart and Circulatory Physiology,2012,1522-1539,1,2017,Physiology,Cardiac & Cardiovascular Systems; Peripheral Vascular Disease; Physiology,AM J PHYSIOL-HEART C,271,47,285,285,238,14,33,338,0.950877192982456,0.1649122807017544,0.8431952662721893,0.8350877192982457,0.0491228070175438,0.1157894736842105
American Journal of Physiology-Heart and Circulatory Physiology,2013,1522-1539,1,2017,Physiology,Cardiac & Cardiovascular Systems; Peripheral Vascular Disease; Physiology,AM J PHYSIOL-HEART C,269,52,275,275,223,6,46,317,0.9781818181818182,0.1890909090909091,0.8675078864353313,0.8109090909090909,0.0218181818181818,0.1672727272727272
American Journal of Physiology-Heart and Circulatory Physiology,2014,1522-1539,1,2017,Physiology,Cardiac & Cardiovascular Systems; Peripheral Vascular Disease; Physiology,AM J PHYSIOL-HEART C,277,69,297,297,228,20,49,337,0.9326599326599326,0.2323232323232323,0.8813056379821959,0.7676767676767676,0.0673400673400673,0.1649831649831649
American Journal of Physiology-Heart and Circulatory Physiology,2015,1522-1539,1,2017,Physiology,Cardiac & Cardiovascular Systems; Peripheral Vascular Disease; Physiology,AM J PHYSIOL-HEART C,258,73,288,288,215,30,43,322,0.8958333333333334,0.2534722222222222,0.8944099378881988,0.7465277777777778,0.1041666666666666,0.1493055555555555
American Journal of Physiology-Heart and Circulatory Physiology,2016,1522-1539,1,2017,Physiology,Cardiac & Cardiovascular Systems; Peripheral Vascular Disease; Physiology,AM J PHYSIOL-HEART C,214,78,238,238,160,24,54,275,0.8991596638655462,0.3277310924369748,0.8654545454545455,0.6722689075630253,0.1008403361344537,0.226890756302521
American Journal of Physiology-Heart and Circulatory Physiology,2017,1522-1539,1,2017,Physiology,Cardiac & Cardiovascular Systems; Peripheral Vascular Disease; Physiology,AM J PHYSIOL-HEART C,156,52,172,172,120,16,36,188,0.9069767441860463,0.3023255813953488,0.9148936170212766,0.6976744186046512,0.0930232558139534,0.2093023255813953
American Journal of Physiology-Heart and Circulatory Physiology,2018,1522-1539,1,2017,Physiology,Cardiac & Cardiovascular Systems; Peripheral Vascular Disease; Physiology,AM J PHYSIOL-HEART C,168,75,195,195,120,27,48,220,0.8615384615384616,0.3846153846153846,0.8863636363636364,0.6153846153846154,0.1384615384615384,0.2461538461538461
American Journal of Physiology-Heart and Circulatory Physiology,2019,1522-1539,1,2017,Physiology,Cardiac & Cardiovascular Systems; Peripheral Vascular Disease; Physiology,AM J PHYSIOL-HEART C,112,112,180,180,68,68,44,209,0.6222222222222222,0.6222222222222222,0.861244019138756,0.3777777777777777,0.3777777777777777,0.2444444444444444
American Journal of Physiology-Heart and Circulatory Physiology,2020,1522-1539,1,2017,Physiology,Cardiac & Cardiovascular Systems; Peripheral Vascular Disease; Physiology,AM J PHYSIOL-HEART C,59,161,182,182,21,123,38,214,0.3241758241758242,0.8846153846153846,0.8504672897196262,0.1153846153846153,0.6758241758241759,0.2087912087912088
